Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"UnmodifiableBoundedCollection",12,0.00,1.50,40,0.33,11394.20,12,0,4,12,5,144.87,38,55,13.00,30.00,7,0.50,0,1,2,4,2,10,0.00,0.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,127.70,0,1,0,994.50,1,244,0.13,18,10,1,2,0
"UnmodifiableBuffer",10,0.00,1.10,23,0.15,1819.73,10,0,5,10,5,174.01,23,35,7.00,10.00,2,0.67,0,2,2,4,3,6,0.00,0.00,org.apache.commons.collections.buffer.AbstractBufferDecorator,139.46,0,1,0,459.39,1,135,0.28,11,8,1,2,0
"UnmodifiableCollection",9,0.00,1.11,21,0.14,1724.63,9,0,4,9,13,170.85,22,32,7.00,9.00,2,0.50,0,1,2,3,2,5,0.00,0.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,139.04,0,1,0,427.69,1,125,0.15,10,7,10,2,0
"UnmodifiableEntrySet",11,0.00,1.55,45,0.43,17857.85,11,0,9,11,11,154.15,27,58,9.00,26.00,5,0.67,0,2,2,4,3,10,0.00,0.00,org.apache.commons.collections.set.AbstractSetDecorator,122.54,0,1,0,1278.02,0,298,0.29,17,9,7,2,0
"UnmodifiableEntrySet$UnmodifiableEntry",2,0.00,1.00,5,0.03,277.08,2,0,9,2,1,178.95,4,8,4.00,2.00,1,0.50,0,1,1,1,2,2,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntryDecorator,139.06,0,0,0,87.73,0,28,0.00,2,1,0,2,0
"UnmodifiableEntrySet$UnmodifiableEntrySetIterator",3,0.00,1.00,8,0.06,792.04,3,0,9,3,1,184.37,4,12,7.00,4.00,1,0.50,0,1,2,1,2,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,135.81,0,0,0,167.37,0,49,0.50,3,1,0,2,0
"UnmodifiableIterator",5,0.75,1.40,17,0.11,1977.44,6,1,2,5,15,112.53,25,25,5.00,7.00,3,0.00,0,0,2,1,1,6,0.40,0.00,java.lang.Object,130.40,0,1,0,329.31,0,91,0.00,7,3,14,2,0
"UnmodifiableList",16,0.00,1.06,36,0.28,3534.13,16,0,7,16,16,186.78,23,54,10.00,16.00,2,0.67,0,2,3,4,3,6,0.00,0.00,org.apache.commons.collections.list.AbstractListDecorator,139.16,0,1,0,852.67,2,240,0.39,17,13,12,2,0
"UnmodifiableListIterator",11,0.50,1.18,29,0.19,2814.97,12,1,2,11,7,174.39,23,43,7.00,5.00,3,0.00,0,0,4,1,1,6,0.55,0.00,java.lang.Object,136.06,0,1,0,561.99,0,161,0.00,13,7,6,2,0
"UnmodifiableMap",10,0.00,1.20,30,0.24,5104.44,10,0,10,10,11,168.00,22,45,8.00,18.00,2,0.50,0,1,3,9,2,5,0.00,0.00,org.apache.commons.collections.map.AbstractMapDecorator,131.60,0,1,0,716.16,3,194,0.30,12,7,2,2,0
"UnmodifiableMapEntry",4,0.00,1.00,9,0.08,928.06,4,0,3,4,5,89.49,34,14,4.00,4.00,1,0.67,0,2,3,3,3,5,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntry,139.00,0,1,0,248.85,0,72,0.00,4,1,2,2,0
"UnmodifiableMapIterator",8,0.57,1.25,23,0.15,2418.29,9,1,2,8,8,157.26,23,34,5.00,8.00,3,0.00,0,0,2,2,1,6,0.50,0.00,java.lang.Object,134.07,0,1,0,444.02,0,126,0.00,10,6,6,2,0
"UnmodifiableOrderedBidiMap",14,1.00,1.14,39,0.28,4368.54,15,1,12,14,12,177.76,25,57,9.00,26.00,2,0.75,0,3,3,10,4,7,0.07,0.00,org.apache.commons.collections.bidimap.AbstractOrderedBidiMapDecorator,134.50,0,1,0,826.39,4,232,0.71,16,11,2,2,2
"UnmodifiableOrderedMap",11,0.00,1.09,30,0.22,3361.70,11,0,11,11,12,174.81,22,44,9.00,11.00,2,0.67,0,2,3,10,3,5,0.00,0.00,org.apache.commons.collections.map.AbstractOrderedMapDecorator,134.93,0,1,0,672.03,4,189,0.50,12,8,2,2,0
"UnmodifiableOrderedMapIterator",10,0.44,1.20,27,0.17,2697.24,11,1,2,10,7,170.04,23,40,6.00,0.00,3,0.00,0,0,2,2,1,6,0.60,0.00,java.lang.Object,135.49,0,1,0,513.76,0,148,0.00,12,8,5,2,0
"UnmodifiableSet",9,0.00,1.11,21,0.14,1724.63,9,0,5,9,19,170.85,22,32,7.00,9.00,2,0.67,0,2,2,3,3,5,0.00,0.00,org.apache.commons.collections.set.AbstractSetDecorator,139.04,0,1,0,427.69,1,125,0.21,10,7,16,2,0
"UnmodifiableSortedBag",9,0.00,1.11,21,0.14,1724.63,9,0,5,9,6,170.85,22,33,7.00,9.00,2,0.75,0,3,2,4,4,5,0.00,0.00,org.apache.commons.collections.bag.AbstractSortedBagDecorator,139.04,0,1,0,427.69,1,125,0.21,10,7,2,2,0
"UnmodifiableSortedBidiMap",18,1.00,1.11,50,0.38,6050.58,19,1,15,18,14,181.85,26,72,11.00,34.00,2,0.80,0,4,3,12,5,8,0.06,0.00,org.apache.commons.collections.bidimap.AbstractSortedBidiMapDecorator,134.30,0,1,0,1148.92,4,316,0.80,20,15,2,2,2
"UnmodifiableSortedMap",15,0.00,1.07,39,0.30,4859.87,15,0,8,15,8,182.10,23,57,11.00,15.00,2,0.67,0,2,3,5,3,6,0.00,0.00,org.apache.commons.collections.map.AbstractSortedMapDecorator,135.51,0,1,0,914.45,4,255,0.53,16,12,3,2,0
"UnmodifiableSortedSet",12,0.00,1.08,30,0.24,3582.28,12,0,5,12,6,177.67,23,44,9.00,12.00,2,0.75,0,3,2,3,4,6,0.00,0.00,org.apache.commons.collections.set.AbstractSortedSetDecorator,136.42,0,1,0,711.41,2,197,0.20,13,10,3,2,0
"WhileClosure",3,0.38,2.33,21,0.17,2913.31,7,4,3,3,4,71.29,33,29,6.00,1.00,3,0.00,0,0,2,2,1,4,0.50,0.00,java.lang.Object,115.42,0,1,0,497.33,0,120,0.00,7,1,2,1,0
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC, No. Classes, MINC, CCOM, No. Methods, TCC, HLTH, HVOL
"No System Name",12,40182,1.61,384.18,19058932.60,68.96,66776,63527,739,112.60,852,6024,9676,247878,1152545.80
